COVENANT HARVEST ENTERPRISES,"9, POWER LINE STREET
SANGO-OTTA
Ogun
SANGO-OTTA
NGA"
ULIKA PEACE ENTERPRISES,"40, SHIRORO ROAD
MINNA
Niger
MINNA
NGA"
BABABA & SONS NIG. LTD.,"OPP JUMAT MOSQUE, OLD KARU
ABUJA
FCT
ABUJA
NGA"
AHUWA CONFESSIONARIES LTD.,"36, JIBRIN BAWA STREET
KEFFI
Nasarawa
KEFFI
NGA"
FALILAT ISHOLA ENTERPRISES,"OKOKOMAIKO
Lagos
NGA"
KANIMARAM VENTURES,"SHOP NO 88 SULAIMON KYARI STREET, MONDAY MARKET
MAIDUGURI
Borno
MAIDUGURI
NGA"
OLUWADARASIMI NIGERIA ENTERPRISES,"OLUWADARASIMI NIG. ENT
OSHOGBO
Osun
OSHOGBO
NGA"
GODSWILL VENTURE,"16,ALAFIA STREET COKER,BEHIND OUR LADY OF LOURDES CATHOLIC CHURCH COKER.
ORILE
Lagos
ORILE
NGA"
F.P.J & Bs STORES LIMITED,"NO.7,AJOSE STREET,MENDE MARYLAND
MARYLAND
Lagos
MARYLAND
NGA"
ICK SYNERGY RESOURCES NIGERIA LIMITED,"NO,30 PLATINUM MEGA HALL,MABUSHI
ABUJA
FCT
ABUJA
NGA"
DALHAK INVESTMENT (Bagco Kano),"SHOP G9 DUTSE MODERN MARKET.
DUTSE
Jigawa
DUTSE
NGA"
BLOSSOM SHOWERS  LIMITED,"1,ODUNSI STREET,OPP.JOSSY CASTROL AKOKA,BARIGA LAGOS
BARIGA
Lagos
BARIGA
NGA"
OGECHUKWU PSE INVESTMENT NIGERIA LIMITED,"PLOT 78 NTEZI-ABA LAYOUT P.O BOX ABAKALIKI EBONYI STATE
ABAKALIKI
Ebonyi
ABAKALIKI
NGA"
GODS-LINK ENTERPRISES,"EKE EKULOBIA,AGUATA LGA,
Anambra
Anambra
ANAMBRA EAST
NGA"
ALH BELLO A.A & SONS,"C-56,57 AZARE MAIN MARKET,AZARE BAUCHI STATE
AZARE
Bauchi
AZARE
NGA"
"ALH MUSA HAMZA,MAI BUHU","ALH MUSA HAMZA,MAI BUHU,CENTRAL MARKET
GUSAU
Zamfara
GUSAU
NGA"
MASYAK BUSINESS,"09,NEPA ROAD,
LAGOS
Lagos
ALABA
NGA"
SESAN SOSE,"20,OTUTUBOSU STREET,OFF ARAKALE
AKURE
Ondo
AKURE
NGA"
EMAX DISTRIBUTION NETWORK,"17,NPORO LANE BY OSSAH ROAD
UMUAHIA
Abia
UMUAHIA
NGA"
HAFIZU INVESTMENT(BAGCO KANO),"NO. 12, BOLORI STORE, ALONG DERIBE HOTEL,
KANO
Kano
KANO
NGA"
MUBY GENERAL MERCHANT(BAGCO KANO),"5A, 6A, 7A, YOLAWA COMPLEX , RAILWAY, 
KANO
Kano
KANO
NGA"
AGARANDAWA TRADING COMPANY (BAGCO KANO),"13E, BELLO ROAD
KANO
Kano
KANO
NGA"
EDU ENTERPRISE,"12, MAGARETT KOSHONI, NAVY MARKET
Port Harcourt
Rivers
PORT HARCOURT
NGA"
ADAK BROTHERS INTEGRATED SERVICES LIMITED,"10E, DUTSE ULTRA MODERN MARKET
DUTSE
Jigawa
DUTSE
NGA"
KNF DISTRIBUTION LIMITED,"58, Tetlow Road
OWERRI
Imo
OWERRI
NGA"
SHEHU NA ALLAH GENERAL ENTERPRISES,"G G 12, BLOCK 113, SABON GARI MARKET
ZARIA
Kaduna
ZARIA
NGA"
A.M.D & SONS NIGERIA LIMITED,"NO. 22, SULTAN BELLO ROAD, OLD MARKET
SOKOTO
Sokoto
SOKOTO
NGA"
ALHAJI ABDULKAREEM & DAHURU,"TD 9, SABON GARI MAIN MARKET
ZARIA
Kaduna
ZARIA
NGA"
MADAM OMEREOLE ONYECHI TRADING VENTURE,"ORLU INTERNATIONAL MARKET
ORLU
Imo
ORLU
NGA"
CHUKWUMA OKENWA ENTERPRISES,"SHOP PW NO 8, AKWATA, OGETE MAIN MARKET
ENUGU
Enugu
ENUGU
NGA"
CHUKWUMA OKENWA,"ENUGU
ENUGU
NGA"
A.A GANASH GLOBAL LIMITED,"71, BAGA ROAD, OPPOSITE TEXACO FILLING STATION
MAIDUGURI
Borno
MAIDUGURI
NGA"
U.EMMY RAPH APEX NIGERIA LIMITED,"C6/13B OGBARU MAIN MARKET
ONITSHA
Anambra
ONITSHA
NGA"
GREAT HOPE UNIVERSAL VENTURES,"SHOP 8, OBA LATEET  ADAMS BLOCK, ISO-KOKO SHOPPING COMPLEX
AGEGE
Lagos
AGEGE
NGA"
RASHRUF VENTURES,"BACK OF MRS FILLING STATION, BODIJA
IBADAN
Oyo
IBADAN
NGA"
J.I ONYEZE & SONS LIMITED,"EVEREST STORE, NASARAWA MARKET
LAFIA
Nasarawa
LAFIA
NGA"
REMYSINACHY SERVICES LIMITED,"102, ASA ROAD ABA
ABIA
Abia
Aba South
NGA"
PICOLO DYNAMIC CONCEPTS LIMITED,"SHOP 12 & 13 OGUNFAYO MARKET EPUTU AJAH
AJAH
Lagos
AJAH
NGA"
SAHIB TRADE AND LOGISTICS,"8, BANK ROAD
KANO
Kano
KANO
NGA"
UMTIULA NIGERIA ENTERPRISE,"CALABAR
Cross Rive
CALABAR
NGA"
F B & SONS GENERAL ENTERPRISE,"MAIDUGURI
MAIDUGURI
Borno
MAIDUGURI
NGA"
SUNNY TRADING COMPANY,"34 ISANLU
ISANLU
Kogi
ISANLU
NGA"
MAIKWARI NIGERIA LIMITED,"KATSINA ROAD JIBIA
KATSINA
katsina
KATSINA
NGA"
ASY GENERAL ENTERPRISES COMPANY LIMITED,"SOUTHERN GATE, KATSINA CENTRAL MARKET
KATSINA
katsina
KATSINA
NGA"
WATERFRONT CONCEPTS LIMITED,"SHOP 405 ALABA RAGO
OKOKOMAIKO
Lagos
OKOKOMAIKO
NGA"
ABA INTEGRATED SERVICE LIMITED,"A.B.A SHOPPING COMPLEX MARARABA, BY ORANGE MARKET
NASARAWA
Nasarawa
NASARAWA
NGA"
ESSY & COMPANY VENTURES,"VICTORY PLAZA GANAJA VILLAGE KOGI
LOKOJA
Kogi
LOKOJA
NGA"
ESSY & COMPANY VENTURES (OIL & FATS),"VICTORY PLAZA GANAJA VILLAGE,
LOKOJA
Kogi
LOKOJA
NGA"
KABIRU WALI NIGERIA LIMITED,"20 KONTAGORA ROAD, PMB-1003 YELWA-YAURI, KEBBI
Birnin Kebbi
Kebbi
BIRNIN KEBBI
NGA"
CRAKFIN NIGERIA LIMITED,"1, ABADI STREET, BEHIND FEDERAL UNIVERSITY OF PETROLEUM RESOURCES, OFF D.S.C EXPRESSWAY
WARRI
Delta
WARRI
NG"
SOTEC PASTA ENTERPRIZE,"10 MISSION ROAD
BENIN
Edo
BENIN
NGA"
FMN PROXCO NIGERIA INITIATIVE PROGRAM,"BAUCHI STATE GOVERNMENT HOUSE
BAUCHI
Bauchi
BAUCHI
NGA"
UNIQUE CATERING WORLD COMPANY LIMITED,"5, CHIEF TEMPLE CLOSE, OFF CHIOMA AVENUE WOJI
Port Harcourt
Rivers
PORT HARCOURT
NGA"
YULZ PAGES LIMITED,"7, BIRABI CLOSE GRA 2
Port Harcourt
Rivers
PORT HARCOURT
NGA"
CY OBIORA NIGERIA ENTERPRISES,"PK EXTENSION 5, NO 19 PRIVATE PARK LINE, EZIUKWU CEMENTRY MARKET
ABA
Abia
ABA
NGA"
CORPORATE SOCIAL RESPONSIBILITY PROMO ACCOUNT,"MAIDUGURI
MAIDUGURI
Borno
MAIDUGURI
NGA"
ALHAJI ALI BASHIR LIMAN,"MAIDUGURI
Borno
MAIDUGURI
NGA"
EKO SUPREME RESOURCES NIGERIA LIMITED,"41. PAYNE CRESCENT 
APAPA
Lagos
APAPA
NGA"
GENTLE SUPREME NIGERIA LIMITED,"BLOCK IV & V INDUSTRIAL 1,OPIC ESTATE, IGBESE
AGBARA
Ogun
AGBARA
nga"
NATURAL PRIME RESOURCES NIGERIA LIMITED,"AGBARA
AGBARA
Ogun
NGA"
PRIMERA FOOD NIGERIA LIMITED,"41 PAYNE CRECENT
APAPA
Lagos
APAPA
NGA"
EXCEL FITRATION AND BEVERAGES NIGERIA LIMITED,"OMU ARAN MAIN MARKET OMU-ARAN
ILORIN
Kwara
ILORIN
NGA"
MARY BILL GLOBAL VENTURES LTD (OIL & FATS),"O/O PLOT 2, EKORINIM INDUSTRIAL LAYOUT (ALONG STATE MINISTRY OF WORKS BY CALABAR SPORTS CLUB) OFF MM HIGWAY"
MARY BILL GLOBAL VENTURES LIMITED,"PLOT 2, EKORINIM INDUSTRIAL LAYOUT , ALONG STATE MINISTRY OF WORKS BY CALABAR SPORTS CLUB OFF MM HIGHWAY
CAL"
NEW LIFE VENTURES (OIL & FATS),"15, NIGER CRESCENT, OPP. CENTRAL MOSQUE WADATA
MAKURDI
Benue
MAKURDI
NGA"
DOZINNY SERVICES (OIL & FATS),"48, RUMUOPARALI ROAD, CHOBA
Port Harcourt
Rivers
PORT HARCOURT
NGA"
M.K.PREMER GLOBAL RESOURCES (OIL & FATS),"265 NTA/UNIPORT ROAD, OZUOBA TOWN,
Port Harcourt
Rivers
PORT HARCOURT
NGA"
KING STAR GLOBAL RESOURCES (OIL & FATS),"15, FORESTRY ROAD,
BENIN
EDO
BENIN
NGA"
WOPA GLOBAL RESOURCES LIMITED (OIL & FATS),"30 NEW MARKET BABOKO,
ILORIN
Kwara
ILORIN
NGA"
PTL JIL,"109A U/PAMA ROAD, SABO TASHA MARKET CHIKUN LGA
KADUNA
Kaduna
KADUNA
NGA"
BINT AND LAMS VENTURES,"15 CALABAR STREET, KADUNA NORTH,
KADUNA
Kaduna
KADUNA
NGA"
BEDMOD INTEGRATED FARMS LIMITED,"AY 5 CALABAR STREET CENTRAL MARKET, KADUNA STATE.
KADUNA
Kaduna
KADUNA
NGA"
MAGNET DIGITAL NIGERIA LIMITED,"62, IBRAHIM ALFA STREET, NAZAYI HIGH COST,
KADUNA
Kaduna
KADUNA
NGA"
GBENGA OSANYINTOLA SEUN (VSR),"1 GOLDEN PENNY PLACE, WHARF ROAD,
APAPA
Lagos
APAPA
NGA"
EMMANUEL ENOBONG EKPO (VSR),"1 GOLDEN PENNY PLACE, WHARF ROAD,
APAPA
Lagos
APAPA
NGA"
OPEYEMI OLUYISOLA MODUPE (VSR),"1 GOLDEN PENNY PLACE, WHARF ROAD,
APAPA
Lagos
APAPA
NGA"
ALAQAT GLOBAL INVESTMENT LTD,"OIL MILL WARE HOUSE, MANDIRI NEAR NEMA OFFICE, OFF BAGA ROAD
MAIDUGURI
BORNO
MAIDUGURI
NGA"
KLESFY WORLD,"30 TV ROAD OFF SILUKO,
BENIN
Edo
BENIN
NGA"
FORTUNE MERCHANTS NIG LTD.,"MOSADAK SHOPPING COMPLEX, OLO INISA ROAD BESIDE UNION BANK PLC,
IKIRUN
Osun
IKIRUN
NGA"
BUYMORE RETAIL & MERCHANDISING,"24, JOEL OGUNNAIKE STREET GRA
IKEJA
Lagos
IKEJA
NGA"
GOLDEN PENNY BUNDLE OFFER,"APAPA
Lagos
APAPA
NGA"
MEGAPARK RESOURCES LIMITED,"U9/10 KADUNA PLAZA, POWER MARKET, UPPER IWEKA
ONITSHA
Anambra
ONITSHA
NGA"
A.A CHOLLI & SONS LIMITED,"4, JOS STRRET, DEMSAWO JIMETA
YOLA
Adamawa
YOLA
NGA"
UGONIC GLOBAL LIMITED,"OWERRI
Imo
OWERRI
NGA"
NAMADI INUWA ENTERPRISES,"YOLA
ADAMAWA
NGA"
KINGS DAUGHTER GLOBAL STORE,"3, 15 & 24 FOLA SADELA SHOPPING COMPLEX, ANLAANI JUNCTION RING ROAD
IBADAN
Oyo
IBADAN
NGA"
MABRUR NIGERIA LIMITED,"SHOP 3, BLOCK B, AKALA MODERN MARKET BODIJA
IBADAN
Oyo
IBADAN
NGA"
FAWZY FOODLAND LIMITED,"19 BEIRUT ROAD
KANO
Kano
KANO
NGA"
GREENLEAVES GENERAL ENTERPRISES,"8, BELLO ROAD,DANYARO BUILDING
KANO
Kano
KANO
NGA"
ALH. MUHD YAU DAN ASABE ENT.,"NO. A66, KANO LINE IBB MARKET, SULEJA,
SULEJA
Niger
SULEJA
NGA"
TIJANI AND TIJANI NIGERIA LIMITED,"56, GALADIMA KYARI DRIVE, MONDAY MARKET
Maiduguri
Borno
MAIDUGURI
NGA"
SABITH BELLO INVESTMENT NIGERIA LIMITED,"DOKA PLAZA, CENTRAL MARKET
KADUNA
Kaduna
KADUNA
NGA"
C.C OZOEMENA AND COMPANY LIMITED,"R134 JIMETA MODERN MARKET
YOLA
Adamawa
YOLA
NGA"
IBRAHIM @ LANRE VENTURE,"1B OLORUNSHOGO STREET, ISAWO BUSTOP, SHASHA
SHASHA
Lagos
DOPEMU
NGA"
TOWUMAD NIGERIA ENTERPRISES,"16, IFEDORE STREET, HOUSING ROAD ADEBAYO
ADO EKITI
Ekiti
ADO EKITI
NGA"
KATIN KWARE KAMBA GENERAL MERCHANTS,"BEHIND NEW MARKET, ALONG GGSS ROAD, KAMBA
Birnin Kebbi
Kebbi
BIRNIN KEBBI
NGA"
ALHAJI AUWALU IBRAHIM GAYA,"UNGUWAR SABON GIDA TSAFE LOCAL GOVERNMENT, TSAFE
Anka
Zamfara
ZAMFARA
NGA"
OLUSAB-OGO OLUWA NIGERIA ENTERPRISES,"71, AGBAJE MARKET AGBENI, OYO. IBADAN.
IBADAN
Oyo
NGA"
SSMMLINES AND SONS NIGERIA LIMITED,"50 EAGLE SINO PLAZA
BAUCHI
Bauchi
BAUCHI
NGA"
EY & H NIGERIA LIMITED,"50 BAKIN KASUWAR, KWANAN DANGORA, KIRU
KANO
Kano
KANO
NGA"
F.S GARO INTERNATIONAL LIMITED,"155, NIGER STREET, P.O. BOX
KANO
Kano
KANO
NGA"
LEBJEK LIMITED,"PLOT 85, AVENUE APO LAYOUT
ABUJA
FCT
ABUJA
NGA"
K-V ZION VENTURES LIMITED,"168, OBOLI-AFOR, MAKURDI VENTURES EXPRESS ROAD
ENUGU
Enugu
ENUGU
NGA"
K-V ZION VENTURES NIGERIA LIMITED,"ENUGU
ENUGU
NGA"
TOYLEK PISON VENTURE,"7, MAKOKO NEW SHOPPING COMPLEX, CHURCH STREET
MAKOKO
Lagos
MAKOKO
NGA"
TOP DARA STORE,"3, LEKKI BEACH ROAD, JAKANDE AROUND LEKKI AJAH
LEKKI
Lagos
LEKKI
NGA"
BABAN FIRDAUSI ENTERPRISE,"Shop 132, New market, BCCC road Bida
BIDA
Niger
BIDA
NGA"
MARHABA GLOBAL NETWORK LIMITED,"7 Emir Yahaya road, Kangiwa
Birnin Kebbi
Kebbi
KEBBI
nga"
JIKPEA-AMOO AND COMPANY,"3, TEMBOGA ROAD, OFF EKWUIKA PRIMARY SCHOOL, OFF UPPER MISSION EXTENTION
Oredo
Edo
BENIN
NGA"
JOADEJO NIGERIA ENTERPRISES,"16, BANKOLE OFF APONGBON ROAD, OKE-ARIN.
Lagos Island
Lagos
OKE-ARIN
NGA"
IFEANYI OGBODO ENTERPRISES,"8 & S8, NO7, OGBETE MAIN GATE.
ENUGU
Enugu
ENUGU
NGA"
GOOD TREASURE HAULAGE COMPANY,"8, AROMA LANE. NAZE
OWERRI
Imo
OWERRI
NGA"
FEAST MEAL INTERNATIONAL LIMITED,"71, SANGANA MARKET ROAD, MILE 1 DIOBU
Port Harcourt
Rivers
PORT HARCOURT
NGA"
FEAST MEAL INTERNATIONAL LIMITED,"Port Harcourt
Rivers
PORT HARCOURT
NGA"
JUSTIN CHARLES GLOBAL RESOURCES,"SUITE 10, VICKY SHOPPING PLAZA, BY 41 ROAD JUNCTION, 4TH AVENUE
TRADE FAIR
Lagos
TRADE FAIR
NGA"
SPETTRI LIMITED,"36, ALHAJI ASIRI ABU STREET, ILASAMAJA, ISOLO
ISOLO
Lagos
ISOLO
NGA"
DAVGLOJ INTERNATIONAL ENTERPRISES,"4, MAYOR CLOSE OFF DEEPER LIFE ROAD.
Warri
Delta
WARRI
NGA"
CHIKA TONY & SONS ENTERPRISES,"770, ORLU INTERNATIONAL MARKET
ORLU
Imo
ORLU
NGA"
CHIKA TONY & SONS ENTERPRISES,"ORLU
IMO
NGA"
RAODAT GLOBAL LINKS NIGERIA LIMITED,"83, NIGER ROAD, SABON GARI
KANO
Kano
KANO
NGA"
GREENCREDIT SADBIL ENTERPRISES,"26, BERUIT ROAD,
KANO
Kano
KANO
NGA"
DAVIDSON DAVKOL GLOBAL INVESTMENT LIMITED,"BAY CLINIC JUNCTION, SHIRORO ROAD
MINNA
Niger
MINNA
NGA"
A.A MAI-TURARARI,"DAJI ROAD, OFF OLD MARKET ROAD
Anka
Zamfara
ZAMFARA
NGA"
ANIKE FESEYITAN TRADING ENTERPRISES,"001 BAYJIDA STREET
KADUNA
Kaduna
KADUNA
NGA"
ZOVIKEL OIL & GAS LIMITED,"349, AGBANI ROAD, AKWUNANAW
ENUGU
Enugu
ENUGU
NGA"
VICO VICTUALIS NIGERIA ENTERPRISE,"210, AGBANI ROAD
ENUGU
Enugu
ENUGU
NGA"
TUNDERAYO NIGERIA ENTERPRISES,"41/43 TARMA ROAD, TEMIDIRE BUS STOP, ABEOKUTA EXPRESSWAY
SANGO-OTTA
Ogun
SANGO-OTTA
NGA"
MEEQAT INVESTMENTS LIMITED,"2, ADNAN BABYOLA LINK, BADAWA NEW EXTENSION 
KANO
Kano
KANO
NGA"
GRACEESEGBA ENTERPRISES,"11, ARO ROAD, OFF GODWIN STREET, UGHELI
ASABA
Delta
ASABA
NGA"
YUSUF KUBURAT TUNRAYO VENTURES,"17, KAURU ROAD, SHOP, 1935,1936,1937, A&B KAKURI
KADUNA
Kaduna
KADUNA
NGA"
GARAJI INTEGRATED SERVICES LIMITED,"BLOCK J 183, LIMETA ULTRA-MODERN MARKET
YOLA
Adamawa
YOLA
NGA"
ENEMARLI AND SONS ENTERPRISE,"Shop E, 4/28/36, New Market
KONTAGORA
Niger
NGA"
E.A.2 FOOD SUPPLIES COMPANY NIGERIA LIMITED,"11 & 13, UMOJI STREET, MILE 1, DIOBU,
PORT HARCOURT
RIVERS
PORT HARCOURT
NGA"
E.A.2 FOOD,"Port Harcourt
Rivers
PORT HARCOURT
NGA"
WABILAHI SUCCESS ENTERPRISES,"Shop G3035, Main Tejuosho Shopping Complex, Yaba,
MUSHIN
Lagos
MUSHIN
NGA"
ELO TREASE OIL ENTERPRISES,"7, AWHINAWHI ROAD, AFTER HONOUR FILLING STATION
ASABA
Delta
ASABA
NGA"
BENVO TWINS HOTEL LIMITED,"OFF UTAGBA UNO STREET, UMUSAGEDE, KWALE
ASABA
Delta
ASABA
NGA"
UNIVERSAL FINANCE CONSULT AND INVESTMENT LIMITED,"BEHIND 51B AIRPORT ROAD, WARRI
Warri
Delta
WARRI
NGA"
ADRICH NIGERIA LIMITED,"A4, ELSHADDAI PLAZA, KACHIA ROAD, SABO, TASHA
KADUNA
Kaduna
KADUNA
NGA"
MOFORO NIGERIA LIMITED,"7, COMMERCIAL ROAD
GOMBE
Adamawa
GOMBE
NGA"
PROSPER PLASTIC COMPANY NIGERIA LIMITED,"34, CHALLAWA INDUSTRIAL ESTATE KUMBOSTO
KANO
Kano
KANO
NGA"
SAFIYYA JAMIL VENTURES (BAGCO KANO),"BLOCK 88, SHOP 4, IBRAHIM TAIWO ROAD OPPOSITE ACCESS BANK, U/YELWA LINE CENTRAL MARKET
KADUNA
Kaduna
KADUNA"
JTS LINKS VENTURES ENTERPRISES,"1, FOLORUNSHO STREET, ILAJE, BARIGA
BARIGA
Lagos
BARIGA
NGA"
EL-SAME NIGERIA LIMITED,"3, SULU GAMBARI ESTATE, KULENDE JUNCTION
ILORIN
Kwara
ILORIN
NGA"
ADUNNI TEMI,"19, ALAKORO, OKE ARIN MARKET
Apongbon
Lagos
APONGBON
NGA"
C.I.K AJOGWU VENTURES NIGERIA,"ORIEUGBA MARKET, UMUAHIA
UMUAHIA
Abia
UMUAHIA
NGA"
L'CARTE NOIRE LIMITED,"13, EMIR PALACE ROAD, GUNMEL, JIGAWA
DUTSE
Jigawa
DUTSE
NGA"
EL-FANS GLOBAL SERVICES LIMITED,"OWERRI
IMO
NGA"
EDULEO BUSINESS ENTERPRISES,"BLOCK F5, 1 MODERN MARKET, MAKURDI
MAKURDI
Benue
MAKURDI
NGA"
UGOTEX NIGERIA LIMITED,"JALINGO
TARABA
NGA"
T & TEES GLOBAL SERVICES,"SHOP 80, BLOCK 2, NEW MARKET ROAD, NEW ENUGU HAVEN
ENUGU
Enugu
ENUGU
NGA"
FLOUR MILLS SENIOR STAFF CO-OPERATION AND MULT-PURPOSE SOCIETY LTD.,"C/O Flour Mills of Nigeria Plc
1, Golden Penny Place
Wharf Road, Apapa
Lagos-Nigeria
P.O Box 341 Apapa
APAPA"
AKIMBO AND CONSTANCE INTEGRATED,"OGU AVENUE, ARIARIA
Aba
Abia
ABA
NGA"
ROGOJI INVESTMENT NIGERIA LIMITED,"NEAR COCA-COLA MAIN DEPOT, ADJACENT MAIN MARKET
GOMBE
GOMBE
GOMBE
NGA"
LATFAQ VENTURES,"SHOP 118, NIGERIA RAILWAY COMPOUND, IDDO TERMINUS
Lagos
IDDO
NGA"
MONYAHSAU MULTIDYNAMIC BUSINESS LIMITED,"ALAMISIS MARKET AREA, OPPOSITE MICROFINANCE BAK
IKIRUN
Osun
IKIRUN
NGA"
NEW DAWN MULTIDYNAMIC PINACLE,"6, UMUEZEALA ROAD, UZOUBI UMUNA URIU L.G.A
ORLU
Imo
ORLU
NGA"
ALHAJI HARUNA ALIYU KARAYE ENTERPRISES,"OPPOSITE KEBBI STATE HOME SAVINGS AND LOAN BANK, ZANGO AREA ZURU
BIRNIN-KEBBI
Kebbi
KEBBI
NGA"
OZODI GLOBAL VENTURES LIMITED,"NNEWI
ANAMBRA
NGA"
THE MASTER VESSEL INDUSTRIAL LIMITED,"KANNIKE SHOPPING COMPLEX, IPATA MARKET
ILORIN
Kwara
ILORIN
NGA"
KAMEEL VENTURES,"5, MASKA ROAD, SABON LAYI
FUNTUA
katsina
FUNTUA
NGA"
ADEBIYI MERCHANTS STORES,"FACE 1, BLOCK G SHOP 323 ALABA ORO
ALABA
LAGOS
ALABA
NGA"
OLIVER OBIOHA,"JOS
PLATEAU
NGA"
OKEY VENTURES,"GBOKO
BENUE
NGA"
BOBO-UVAMO HOTELS LIMITED,"GBOKO
BENUE
NGA"
ELE CHUKWU AND SONS NIGERIA LIMITED,"SHOP NO 3 TOFI PLAZA BEHIND ECOBANK GBOKO MAIN MARKET
GBOKO
BENUE
GBOKO
NGA"
MDC AQUATEX INTEGRATED LIMITED,"SHOP 90, FOOD LINE IKOTUN MARKET
IKOTUN
Lagos
IKOTUN
NGA"
ALHAJI SALISU IBRAHIM AND SONS ENTERPRISES,"SHOP 15, SHOPPING COMPLEX, BEHIND MORTOR PARK ABASHA WARD
DAMATURU
Yobe
DAMATURU
NGA"
JAMIL BAKERY,"YOLA
Adamawa
YOLA
NGA"
DAHIRU ABDULAHI (YOLA),"YOLA
Adamawa
YOLA
NGA"
JOEPET INTERNATIONAL,"UYO
AKWA IBOM
UYO
NGA"
OMONENE LIMITED,"BEWAJI HOUSE, ADETOKUN ROAD, OLOGUNRO, IBADAN
IBADAN
Oyo
IBADAN
NGA"
VICERI DYNAMIC INVESTMENT LIMITED,"JALINGO
Taraba
JALINGO
NGA"
MUFADAN NIGERIA LIMITED,"A.D.S KANO ROAD
KADUNA
Kaduna
KADUNA
NGA"
ABSAD INTERNATIONAL,"BUREAU DE CHANGE
C/O ABSAD INTERNATIONAL SHOP
884 LAGOS LINE M

Lagos
Lagos
LAGOS
NGA"
MELJOR NIGERIA LIMITED,"BLOCK D3, SHOP 488, EASTLINE SHOPPING COMPLEX, IKOTA PHASE 2, OPPOSITE ABRAHAM ADESANYA ESTATE
LEKKI-EPE EXP"
STANDFIT PREMIER CONCEPT LIMITED,"BLOCK B/LINE E9, DUTSE MARKET, CLOSE TO YAM AND TOMATO MARKET, DUTSE
ABUJA
FCT
ABUJA
NGA"
MAZIMA LIMITED,"8, EDEM EKPENYONG STREET, OFF BARRACK ROAD

Port Harcourt
Rivers
PORT HARCOURT
NGA"
MAZIMA LIMITED,"PORTHARCOURT
RIVERS
NGA"
JOC-DONA INVESTMENT LIMITED,"BLOCK B, SHOP P27, WUSE MODERN MARKET
ABUJA
FCT
ABUJA
NGA"
RAYUSAT GLOBAL SERVICES NIGERIA SERVICES LIMITED,"SHOP1, AJIKE MINI PLAZA, OPPOSITE COTTAGE HOSPITAL, OLORUNSHOGO
ILORIN
Kwara
ILORIN
NGA"
EGGAN RESOURCES LIMITED,"SAPELE MARKET ROAD

SAPELE
Delta
SAPELE
NGA"
HOTSHOT FOOD LIMITED,"18, EKOT AKPAN ROAD, IKOT EKPENE
Ikot Ekpene
Akwa Ibom
IKOT EKPEN
NGA"
ABDULLAHI ABDULKAREEM YUSUF,"23, BELLO DANDAGO ROAD, SINGER MARKET
KANO
Kano
KANO
NGA"
ZEEBEST FOOD AND BEVERAGES LIMITED,"28, NILTON PLAZA, OPPOSITE SCHOOL OF NURSING, AHMADU BELLO WAY
Birnin Kebbi
KEBBI
KEBBI
NGA"
DAN HAJA INVESTMENT RESOURCES NIGERIA LIMITED,"HAJIYA HALIMA ESTATE AREA
SOKOTO
Sokoto
SOKOTO
NGA"
USADIA ENGINEERING SERVICES,"337, NNEBISI ROAD
ASABA
Delta
ASABA
NGA"
HAMIFA NIGERIA LIMITED,"A.N. 2 KABAU ROAD BY GMAGIRA ROAD, SABON GARI
KADUNA
Kaduna
Tudun Wada
NGA"
DELANIKS INVESTMENTS NIGERIA LIMITED,"PLOT NO. 3, BEHIND MRS FILLING STATION, BODIJA MARKET 
IBADAN
Oyo
IBADAN
NGA"
O.J CHRIS GLOBAL INVESTMET LIMITED,"10 EJEH ROAD
ANKPA
Kogi
ANKPA
NGA"
AD-MIDE ENTERPRISES,"PLOT 10 ZIONEST ESTATE, OLUYOLE EXTENTION, OLUYOLE
IBADAN
Oyo
IBADAN
NGA"
DAN BINTA STANDARD INVESTMENT LTD,"1A POST OFFICE STREET, OPPOSITE BUKURU CENTRAL MOSQUE
JOS
PLATEAU
JOS
NGA"
MADIKO TRADING COMPANY,"GAJIMI PLAZA, MADU MAKARANTA STREET, HAUSARI ZANGO WARD
Maiduguri
Borno
MAIDUGURI
NGA"
BABA KURA ALH. LAWAN,"HAUSARI ZANGO WARD
Maiduguri
Borno
MAIDUGURI
NGA"
CHF HERON NIGERIA LTD. (OIL & FATS),"221, Apapa road, Costain
Lagos Mainland
Lagos
LAGOS MAINLAND
NGA"
AL-MEEN SUPER ENTERPRISES NIGERIA LIMITED,"KAINJI ROAD, ALONG SENIOR CAMP
NEW BUSSA
Niger
NEW BUSSA
NGA"
FALIYU INTEGRATED VENTURES,"1ST 200 UNIT JUNCTION, ALONG GANAJA ROAD
LOKOJA
Kogi
LOKOJA
NGA"
A-STAR SERVICES AND STORES,"12, OFUMWENGBE STREET, BEHIND EGOR LOCAL GOVERNMENT SECRETARIAT, USELU MARKET
BENIN
EDO
BENIN
NGA"
RAZAN INVESTMENT & DISTRIBUTION LTD(OIL & FAT),"PLOT 622, IDU INDUSTRIAL AREA
ABUJA
FCT
ABUJA
NGA"
RAZAN INVESTMENT & DISTRIBUTION LTD,"PLOT 622, INDUSTRIAL AREA,
ABUJA
FCT
ABUJA
NGA"
YEKJOK GLOBAL VENTURES,"OPPOSITE GANMU COMMUNITY PRIMARY SCHOOL, AJASE-IPO ROAD, GANMO
GANMO
Kwara
Ifelodun
NGA"
